filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes,height,name,width,x,y,trainpath,labelpath,mask_percentage,labels,ymax,xmax
1.2.276.0.7230010.3.1.4.8323329.1013.1517875165.907198.png,409605,{},1,0,"{""name"":""rect"",""x"":136,""y"":76,""width"":729,""height"":749}",{},749,rect,729,136,76,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1013.1517875165.907198.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1013.1517875165.907198.png,0.0,0.0,825,865
1.2.276.0.7230010.3.1.4.8323329.1014.1517875165.916103.png,347899,{},1,0,"{""name"":""rect"",""x"":208,""y"":111,""width"":750,""height"":811}",{},811,rect,750,208,111,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1014.1517875165.916103.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1014.1517875165.916103.png,0.0,0.0,922,958
1.2.276.0.7230010.3.1.4.8323329.1015.1517875165.916103.png,418286,{},1,0,"{""name"":""rect"",""x"":89,""y"":103,""width"":812,""height"":759}",{},759,rect,812,89,103,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1015.1517875165.916103.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1015.1517875165.916103.png,0.0,0.0,862,901
1.2.276.0.7230010.3.1.4.8323329.1016.1517875165.922067.png,329109,{},1,0,"{""name"":""rect"",""x"":86,""y"":144,""width"":925,""height"":724}",{},724,rect,925,86,144,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1016.1517875165.922067.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1016.1517875165.922067.png,0.0,0.0,868,1011
1.2.276.0.7230010.3.1.4.8323329.1017.1517875165.920291.png,352970,{},1,0,"{""name"":""rect"",""x"":148,""y"":145,""width"":700,""height"":596}",{},596,rect,700,148,145,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1017.1517875165.920291.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1017.1517875165.920291.png,0.007236480712890625,1.0,741,848
1.2.276.0.7230010.3.1.4.8323329.1018.1517875165.930636.png,322533,{},1,0,"{""name"":""rect"",""x"":123,""y"":99,""width"":760,""height"":860}",{},860,rect,760,123,99,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1018.1517875165.930636.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1018.1517875165.930636.png,0.0,0.0,959,883
1.2.276.0.7230010.3.1.4.8323329.1019.1517875165.936673.png,381355,{},1,0,"{""name"":""rect"",""x"":102,""y"":49,""width"":751,""height"":868}",{},868,rect,751,102,49,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1019.1517875165.936673.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1019.1517875165.936673.png,0.0,0.0,917,853
1.2.276.0.7230010.3.1.4.8323329.1020.1517875165.935324.png,364324,{},1,0,"{""name"":""rect"",""x"":123,""y"":72,""width"":757,""height"":818}",{},818,rect,757,123,72,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1020.1517875165.935324.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1020.1517875165.935324.png,0.0,0.0,890,880
1.2.276.0.7230010.3.1.4.8323329.1021.1517875165.948219.png,391687,{},1,0,"{""name"":""rect"",""x"":51,""y"":55,""width"":848,""height"":924}",{},924,rect,848,51,55,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1021.1517875165.948219.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1021.1517875165.948219.png,0.0,0.0,979,899
1.2.276.0.7230010.3.1.4.8323329.1022.1517875165.946423.png,464263,{},1,0,"{""name"":""rect"",""x"":75,""y"":59,""width"":842,""height"":811}",{},811,rect,842,75,59,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1022.1517875165.946423.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1022.1517875165.946423.png,0.0038404464721679688,1.0,870,917
1.2.276.0.7230010.3.1.4.8323329.1023.1517875165.944494.png,379538,{},1,0,"{""name"":""rect"",""x"":139,""y"":95,""width"":831,""height"":786}",{},786,rect,831,139,95,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1023.1517875165.944494.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1023.1517875165.944494.png,0.004377365112304688,1.0,881,970
1.2.276.0.7230010.3.1.4.8323329.1024.1517875165.953650.png,381660,{},1,0,"{""name"":""rect"",""x"":100,""y"":70,""width"":837,""height"":867}",{},867,rect,837,100,70,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1024.1517875165.953650.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1024.1517875165.953650.png,0.0,0.0,937,937
1.2.276.0.7230010.3.1.4.8323329.1025.1517875165.962119.png,429668,{},1,0,"{""name"":""rect"",""x"":89,""y"":60,""width"":795,""height"":818}",{},818,rect,795,89,60,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1025.1517875165.962119.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1025.1517875165.962119.png,0.0,0.0,878,884
1.2.276.0.7230010.3.1.4.8323329.1026.1517875165.965008.png,413852,{},1,0,"{""name"":""rect"",""x"":114,""y"":111,""width"":777,""height"":686}",{},686,rect,777,114,111,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1026.1517875165.965008.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1026.1517875165.965008.png,0.0,0.0,797,891
1.2.276.0.7230010.3.1.4.8323329.1027.1517875165.972191.png,413770,{},1,0,"{""name"":""rect"",""x"":134,""y"":52,""width"":805,""height"":938}",{},938,rect,805,134,52,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1027.1517875165.972191.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1027.1517875165.972191.png,0.0,0.0,990,939
1.2.276.0.7230010.3.1.4.8323329.1028.1517875165.971389.png,402895,{},1,0,"{""name"":""rect"",""x"":136,""y"":152,""width"":697,""height"":818}",{},818,rect,697,136,152,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1028.1517875165.971389.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1028.1517875165.971389.png,0.0006055831909179688,1.0,970,833
1.2.276.0.7230010.3.1.4.8323329.1029.1517875165.979559.png,300565,{},1,0,"{""name"":""rect"",""x"":99,""y"":133,""width"":835,""height"":736}",{},736,rect,835,99,133,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1029.1517875165.979559.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1029.1517875165.979559.png,0.0,0.0,869,934
1.2.276.0.7230010.3.1.4.8323329.1030.1517875165.982367.png,429846,{},1,0,"{""name"":""rect"",""x"":145,""y"":51,""width"":775,""height"":795}",{},795,rect,775,145,51,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1030.1517875165.982367.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1030.1517875165.982367.png,0.006659507751464844,1.0,846,920
1.2.276.0.7230010.3.1.4.8323329.1031.1517875165.984834.png,406829,{},1,0,"{""name"":""rect"",""x"":112,""y"":87,""width"":758,""height"":936}",{},936,rect,758,112,87,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1031.1517875165.984834.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1031.1517875165.984834.png,0.0,0.0,1023,870
1.2.276.0.7230010.3.1.4.8323329.1032.1517875165.2886.png,354324,{},1,0,"{""name"":""rect"",""x"":144,""y"":262,""width"":650,""height"":617}",{},617,rect,650,144,262,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1032.1517875165.2886.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1032.1517875165.2886.png,0.0,0.0,879,794
1.2.276.0.7230010.3.1.4.8323329.1033.1517875166.9366.png,359024,{},1,0,"{""name"":""rect"",""x"":245,""y"":152,""width"":767,""height"":859}",{},859,rect,767,245,152,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1033.1517875166.9366.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1033.1517875166.9366.png,0.02109050750732422,1.0,1011,1012
1.2.276.0.7230010.3.1.4.8323329.1034.1517875166.8504.png,399870,{},1,0,"{""name"":""rect"",""x"":221,""y"":170,""width"":743,""height"":666}",{},666,rect,743,221,170,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1034.1517875166.8504.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1034.1517875166.8504.png,0.0,0.0,836,964
1.2.276.0.7230010.3.1.4.8323329.1035.1517875166.4496.png,315430,{},1,0,"{""name"":""rect"",""x"":72,""y"":152,""width"":845,""height"":870}",{},870,rect,845,72,152,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1035.1517875166.4496.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1035.1517875166.4496.png,0.0,0.0,1022,917
1.2.276.0.7230010.3.1.4.8323329.1036.1517875166.13055.png,437572,{},1,0,"{""name"":""rect"",""x"":96,""y"":80,""width"":895,""height"":727}",{},727,rect,895,96,80,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1036.1517875166.13055.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1036.1517875166.13055.png,0.0,0.0,807,991
1.2.276.0.7230010.3.1.4.8323329.1037.1517875166.14849.png,314282,{},1,0,"{""name"":""rect"",""x"":178,""y"":130,""width"":843,""height"":860}",{},860,rect,843,178,130,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1037.1517875166.14849.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1037.1517875166.14849.png,0.0,0.0,990,1021
1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134.png,433274,{},1,0,"{""name"":""rect"",""x"":144,""y"":87,""width"":756,""height"":677}",{},677,rect,756,144,87,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1038.1517875166.7134.png,0.0,0.0,764,900
1.2.276.0.7230010.3.1.4.8323329.1039.1517875166.21551.png,412575,{},1,0,"{""name"":""rect"",""x"":86,""y"":77,""width"":836,""height"":777}",{},777,rect,836,86,77,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1039.1517875166.21551.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1039.1517875166.21551.png,0.003170013427734375,1.0,854,922
1.2.276.0.7230010.3.1.4.8323329.1040.1517875166.31087.png,330689,{},1,0,"{""name"":""rect"",""x"":49,""y"":214,""width"":817,""height"":711}",{},711,rect,817,49,214,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1040.1517875166.31087.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1040.1517875166.31087.png,0.0,0.0,925,866
1.2.276.0.7230010.3.1.4.8323329.1041.1517875166.34628.png,444023,{},1,0,"{""name"":""rect"",""x"":66,""y"":21,""width"":928,""height"":927}",{},927,rect,928,66,21,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1041.1517875166.34628.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1041.1517875166.34628.png,0.0,0.0,948,994
1.2.276.0.7230010.3.1.4.8323329.1042.1517875166.39303.png,349242,{},1,0,"{""name"":""rect"",""x"":78,""y"":76,""width"":807,""height"":819}",{},819,rect,807,78,76,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1042.1517875166.39303.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1042.1517875166.39303.png,0.010107040405273438,1.0,895,885
1.2.276.0.7230010.3.1.4.8323329.1045.1517875166.42113.png,363242,{},1,0,"{""name"":""rect"",""x"":145,""y"":97,""width"":830,""height"":912}",{},912,rect,830,145,97,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1045.1517875166.42113.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1045.1517875166.42113.png,0.0,0.0,1009,975
1.2.276.0.7230010.3.1.4.8323329.1046.1517875166.44372.png,415875,{},1,0,"{""name"":""rect"",""x"":87,""y"":78,""width"":822,""height"":753}",{},753,rect,822,87,78,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1046.1517875166.44372.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1046.1517875166.44372.png,0.0,0.0,831,909
1.2.276.0.7230010.3.1.4.8323329.1047.1517875166.51539.png,354428,{},1,0,"{""name"":""rect"",""x"":67,""y"":35,""width"":835,""height"":907}",{},907,rect,835,67,35,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1047.1517875166.51539.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1047.1517875166.51539.png,0.0,0.0,942,902
1.2.276.0.7230010.3.1.4.8323329.1048.1517875166.56276.png,452478,{},1,0,"{""name"":""rect"",""x"":1,""y"":94,""width"":959,""height"":869}",{},869,rect,959,1,94,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1048.1517875166.56276.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1048.1517875166.56276.png,0.0,0.0,963,960
1.2.276.0.7230010.3.1.4.8323329.1049.1517875166.66031.png,430371,{},1,0,"{""name"":""rect"",""x"":96,""y"":63,""width"":898,""height"":791}",{},791,rect,898,96,63,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1049.1517875166.66031.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1049.1517875166.66031.png,0.0,0.0,854,994
1.2.276.0.7230010.3.1.4.8323329.1050.1517875166.61982.png,291605,{},1,0,"{""name"":""rect"",""x"":288,""y"":93,""width"":716,""height"":778}",{},778,rect,716,288,93,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1050.1517875166.61982.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1050.1517875166.61982.png,0.0,0.0,871,1004
1.2.276.0.7230010.3.1.4.8323329.1051.1517875166.74991.png,418257,{},1,0,"{""name"":""rect"",""x"":91,""y"":105,""width"":871,""height"":800}",{},800,rect,871,91,105,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1051.1517875166.74991.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1051.1517875166.74991.png,0.028656959533691406,1.0,905,962
1.2.276.0.7230010.3.1.4.8323329.1052.1517875166.81072.png,410682,{},1,0,"{""name"":""rect"",""x"":152,""y"":83,""width"":824,""height"":799}",{},799,rect,824,152,83,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1052.1517875166.81072.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1052.1517875166.81072.png,0.0,0.0,882,976
1.2.276.0.7230010.3.1.4.8323329.1053.1517875166.78060.png,410437,{},1,0,"{""name"":""rect"",""x"":133,""y"":96,""width"":731,""height"":665}",{},665,rect,731,133,96,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1053.1517875166.78060.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1053.1517875166.78060.png,0.0,0.0,761,864
1.2.276.0.7230010.3.1.4.8323329.1054.1517875166.79791.png,377606,{},1,0,"{""name"":""rect"",""x"":141,""y"":121,""width"":649,""height"":527}",{},527,rect,649,141,121,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1054.1517875166.79791.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1054.1517875166.79791.png,0.0,0.0,648,790
1.2.276.0.7230010.3.1.4.8323329.1055.1517875166.90196.png,327451,{},1,0,"{""name"":""rect"",""x"":160,""y"":94,""width"":752,""height"":882}",{},882,rect,752,160,94,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1055.1517875166.90196.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1055.1517875166.90196.png,0.0,0.0,976,912
1.2.276.0.7230010.3.1.4.8323329.1056.1517875166.87722.png,358112,{},1,0,"{""name"":""rect"",""x"":84,""y"":82,""width"":811,""height"":715}",{},715,rect,811,84,82,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1056.1517875166.87722.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1056.1517875166.87722.png,0.0,0.0,797,895
1.2.276.0.7230010.3.1.4.8323329.1057.1517875166.87692.png,419707,{},1,0,"{""name"":""rect"",""x"":146,""y"":60,""width"":669,""height"":754}",{},754,rect,669,146,60,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1057.1517875166.87692.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1057.1517875166.87692.png,0.004679679870605469,1.0,814,815
1.2.276.0.7230010.3.1.4.8323329.1058.1517875166.100769.png,357552,{},1,0,"{""name"":""rect"",""x"":222,""y"":240,""width"":739,""height"":716}",{},716,rect,739,222,240,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1058.1517875166.100769.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1058.1517875166.100769.png,0.0,0.0,956,961
1.2.276.0.7230010.3.1.4.8323329.1059.1517875166.100046.png,329776,{},1,0,"{""name"":""rect"",""x"":99,""y"":253,""width"":729,""height"":655}",{},655,rect,729,99,253,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1059.1517875166.100046.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1059.1517875166.100046.png,0.0,0.0,908,828
1.2.276.0.7230010.3.1.4.8323329.1060.1517875166.102302.png,449855,{},1,0,"{""name"":""rect"",""x"":27,""y"":59,""width"":907,""height"":791}",{},791,rect,907,27,59,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1060.1517875166.102302.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1060.1517875166.102302.png,0.0,0.0,850,934
1.2.276.0.7230010.3.1.4.8323329.1061.1517875166.104673.png,277339,{},1,0,"{""name"":""rect"",""x"":112,""y"":174,""width"":736,""height"":641}",{},641,rect,736,112,174,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1061.1517875166.104673.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1061.1517875166.104673.png,0.0,0.0,815,848
1.2.276.0.7230010.3.1.4.8323329.1062.1517875166.111264.png,430383,{},1,0,"{""name"":""rect"",""x"":110,""y"":122,""width"":851,""height"":897}",{},897,rect,851,110,122,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1062.1517875166.111264.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1062.1517875166.111264.png,0.0,0.0,1019,961
1.2.276.0.7230010.3.1.4.8323329.1063.1517875166.112494.png,385096,{},1,0,"{""name"":""rect"",""x"":191,""y"":117,""width"":735,""height"":673}",{},673,rect,735,191,117,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1063.1517875166.112494.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1063.1517875166.112494.png,0.0,0.0,790,926
1.2.276.0.7230010.3.1.4.8323329.1064.1517875166.120137.png,448793,{},1,0,"{""name"":""rect"",""x"":131,""y"":56,""width"":809,""height"":712}",{},712,rect,809,131,56,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1064.1517875166.120137.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1064.1517875166.120137.png,0.0,0.0,768,940
1.2.276.0.7230010.3.1.4.8323329.1065.1517875166.126456.png,377921,{},1,0,"{""name"":""rect"",""x"":171,""y"":130,""width"":639,""height"":793}",{},793,rect,639,171,130,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1065.1517875166.126456.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1065.1517875166.126456.png,0.0,0.0,923,810
1.2.276.0.7230010.3.1.4.8323329.1066.1517875166.134239.png,362464,{},1,0,"{""name"":""rect"",""x"":39,""y"":176,""width"":965,""height"":845}",{},845,rect,965,39,176,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1066.1517875166.134239.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1066.1517875166.134239.png,0.0,0.0,1021,1004
1.2.276.0.7230010.3.1.4.8323329.1067.1517875166.143971.png,440859,{},1,0,"{""name"":""rect"",""x"":108,""y"":204,""width"":793,""height"":795}",{},795,rect,793,108,204,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1067.1517875166.143971.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1067.1517875166.143971.png,0.004711151123046875,1.0,999,901
1.2.276.0.7230010.3.1.4.8323329.1068.1517875166.144255.png,295462,{},1,0,"{""name"":""rect"",""x"":43,""y"":150,""width"":913,""height"":752}",{},752,rect,913,43,150,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1068.1517875166.144255.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1068.1517875166.144255.png,,,902,956
1.2.276.0.7230010.3.1.4.8323329.1069.1517875166.146485.png,417861,{},1,0,"{""name"":""rect"",""x"":120,""y"":122,""width"":874,""height"":825}",{},825,rect,874,120,122,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1069.1517875166.146485.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1069.1517875166.146485.png,0.0,0.0,947,994
1.2.276.0.7230010.3.1.4.8323329.1070.1517875166.153175.png,315964,{},1,0,"{""name"":""rect"",""x"":156,""y"":224,""width"":774,""height"":797}",{},797,rect,774,156,224,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1070.1517875166.153175.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1070.1517875166.153175.png,0.0,0.0,1021,930
1.2.276.0.7230010.3.1.4.8323329.1071.1517875166.156682.png,372720,{},1,0,"{""name"":""rect"",""x"":137,""y"":92,""width"":726,""height"":821}",{},821,rect,726,137,92,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1071.1517875166.156682.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1071.1517875166.156682.png,0.0,0.0,913,863
1.2.276.0.7230010.3.1.4.8323329.1072.1517875166.176122.png,336380,{},1,0,"{""name"":""rect"",""x"":97,""y"":61,""width"":782,""height"":829}",{},829,rect,782,97,61,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1072.1517875166.176122.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1072.1517875166.176122.png,0.0,0.0,890,879
1.2.276.0.7230010.3.1.4.8323329.1073.1517875166.186056.png,330629,{},1,0,"{""name"":""rect"",""x"":161,""y"":146,""width"":732,""height"":638}",{},638,rect,732,161,146,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1073.1517875166.186056.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1073.1517875166.186056.png,0.0,0.0,784,893
1.2.276.0.7230010.3.1.4.8323329.1074.1517875166.199707.png,305933,{},1,0,"{""name"":""rect"",""x"":103,""y"":45,""width"":735,""height"":864}",{},864,rect,735,103,45,/home/dianwen/SIIM_ACR/train/images/1024/dicom/1.2.276.0.7230010.3.1.4.8323329.1074.1517875166.199707.png,/home/dianwen/SIIM_ACR/train/images/1024/mask/1.2.276.0.7230010.3.1.4.8323329.1074.1517875166.199707.png,0.0,0.0,909,838
