filename,xmin,xmax,ymin,ymax
00006271_043.png,109,873,0,764
00006271_052.png,163,901,81,873
00006271_053.png,136,901,0,764
00006271_066.png,0,1024,0,1024
00006271_068.png,54,1024,81,873
00006271_069.png,163,955,0,901
00006271_076.png,81,846,0,955
00006271_077.png,136,901,54,819
00006271_078.png,0,1024,0,1024
00006271_091.png,0,1024,0,1024
00006272_000.png,0,1024,0,1024
00006272_003.png,163,846,0,901
00006280_000.png,54,846,54,655
00006281_000.png,163,819,27,983
00006281_002.png,273,873,27,737
00006282_009.png,81,983,109,928
00006289_003.png,191,901,81,764
00006294_006.png,0,1024,0,1024
00006296_011.png,0,1024,0,1024
00006296_013.png,0,1024,0,1024
00006296_035.png,0,1024,0,1024
00006298_005.png,109,873,81,846
00006304_009.png,0,1024,0,1024
00006304_013.png,0,1024,0,1024
00006304_038.png,163,873,163,901
00006307_010.png,109,873,54,873
00006314_000.png,54,955,27,955
00006315_000.png,109,901,54,819
00006315_002.png,109,928,0,955
00006317_000.png,81,901,136,764
00006317_004.png,81,928,54,791
00006318_001.png,191,983,163,873
00006318_002.png,81,846,54,682
00006323_006.png,54,819,163,955
00006325_000.png,136,846,136,955
00006326_003.png,0,983,54,901
00006329_008.png,136,955,163,1024
00006329_010.png,136,983,0,901
00006330_011.png,109,873,163,1010
00006330_012.png,109,901,81,983
00006332_002.png,81,846,191,1024
00006332_003.png,136,901,136,955
00006338_001.png,81,983,136,873
00006339_002.png,0,1024,0,1024
00006342_000.png,54,928,27,1010
00006342_005.png,81,955,81,1010
00006343_000.png,136,901,109,873
00006353_000.png,109,928,0,846
00006359_000.png,27,901,81,873
00006359_003.png,136,873,0,901
00006359_004.png,54,955,0,846
00006366_000.png,54,928,0,901
00006372_003.png,136,928,81,1010
00006372_008.png,163,955,109,873
00006375_000.png,54,901,136,955
00006375_002.png,163,928,27,928
00006381_017.png,191,928,81,846
00006390_002.png,54,955,27,955
00006391_005.png,0,1024,0,1024
00006393_000.png,0,1024,0,1024
00006393_004.png,27,983,27,983
00006411_005.png,81,928,0,873
00006411_006.png,0,1024,0,1024
00006411_011.png,54,928,0,928
00006411_012.png,0,1024,0,1024
00006425_005.png,0,1024,0,1024
00006425_014.png,0,1024,0,1024
00006425_025.png,0,1024,0,1024
00006425_026.png,0,1024,0,1024
00006425_027.png,0,1024,0,1024
00006425_028.png,0,1024,0,1024
00006428_000.png,163,955,27,928
00006434_000.png,81,846,109,983
00006436_002.png,109,873,0,737
00006436_003.png,109,901,0,764
00006436_007.png,81,901,27,819
00006436_008.png,54,819,54,819
00006440_001.png,0,1024,0,1024
00006446_001.png,0,1024,0,1024
00006446_010.png,163,955,27,955
00006447_001.png,81,901,191,955
00006447_004.png,81,901,136,901
00006447_006.png,109,901,81,873
00006450_001.png,81,955,191,928
00006450_008.png,81,955,191,873
00006451_006.png,245,846,136,819
00006453_000.png,163,901,54,873
00006453_001.png,191,928,27,791
00006465_001.png,163,846,109,764
00006468_002.png,136,901,54,873
00006468_003.png,163,873,81,955
00006469_003.png,54,1024,54,846
00006471_003.png,136,846,136,819
00006472_002.png,191,928,54,764
00006473_001.png,0,1024,0,1024
00006480_004.png,218,1024,163,955
00006481_001.png,81,873,0,1024
00006481_009.png,109,873,109,928
00006481_023.png,27,873,27,1010
00006481_030.png,109,873,27,819
00006481_033.png,136,873,81,955
00006482_000.png,81,955,0,983
00006492_000.png,81,928,136,873
00006492_003.png,81,928,109,846
00006500_004.png,81,873,81,846
00006505_004.png,54,846,81,873
00006506_001.png,136,928,109,819
00006517_005.png,245,955,54,791
00006518_000.png,109,983,81,1010
00006518_001.png,54,955,0,1024
00006519_017.png,0,1024,0,1024
00006523_001.png,163,928,54,846
00006529_000.png,0,1024,0,1024
00006535_002.png,136,928,27,1024
00006535_005.png,245,955,109,1024
00006542_000.png,81,901,27,873
00006545_000.png,54,901,0,1024
00006549_002.png,0,1024,0,1024
00006549_006.png,54,928,109,737
00006562_000.png,54,928,27,928
00006569_000.png,136,983,81,928
00006571_002.png,0,1024,0,1024
00006575_006.png,191,901,109,655
00006579_000.png,81,819,109,1024
00006585_001.png,81,873,136,682
00006585_014.png,300,928,191,901
00006585_015.png,81,873,163,791
00006585_016.png,136,983,191,819
00006585_017.png,218,901,109,901
00006592_000.png,81,901,54,901
00006592_001.png,109,955,27,819
00006598_000.png,0,1024,0,1024
00006601_004.png,163,819,136,846
00006605_006.png,54,764,0,819
00006605_007.png,163,819,81,846
00006605_008.png,218,901,54,901
00006605_009.png,0,709,0,1024
00006605_010.png,136,819,54,819
00006605_012.png,163,846,163,983
00006605_013.png,81,764,54,955
00006605_014.png,0,1024,0,1024
00006605_015.png,136,846,0,873
00006605_016.png,163,846,54,873
00006605_017.png,273,901,81,873
00006605_018.png,0,1024,0,1024
00006605_020.png,218,873,136,955
00006605_021.png,81,819,0,873
00006605_022.png,54,709,81,901
00006605_023.png,109,983,0,764
00006605_024.png,0,1024,0,1024
00006605_025.png,163,846,81,901
00006605_026.png,163,846,54,928
00006608_000.png,0,955,0,928
00006610_001.png,81,901,109,901
00006613_000.png,81,928,0,1024
00006619_000.png,163,846,81,737
00006633_000.png,191,1024,54,791
00006635_005.png,163,846,109,955
00006635_008.png,136,983,109,791
00006642_012.png,81,873,27,709
00006642_022.png,54,901,81,955
00006642_031.png,0,1024,0,1024
00006642_032.png,81,901,54,1010
00006642_036.png,0,1024,0,1024
00006642_038.png,163,955,27,1024
00006648_001.png,27,901,109,901
00006651_000.png,81,955,54,955
00006653_014.png,136,983,109,873
00006653_015.png,54,955,163,764
00006653_026.png,54,873,109,682
00006670_011.png,54,955,54,764
00006670_012.png,163,928,27,928
00006674_003.png,136,955,27,955
00006675_000.png,109,901,27,764
00006683_004.png,81,955,109,846
00006683_006.png,136,955,109,791
00006685_000.png,81,873,109,819
00006691_002.png,109,928,81,901
00006695_008.png,163,928,218,928
00006699_000.png,136,1024,109,846
00006699_003.png,163,983,81,846
00006699_011.png,0,1024,0,1024
00006700_003.png,163,901,27,955
00006700_006.png,109,928,54,846
00006705_001.png,136,955,27,1010
00006708_001.png,191,928,109,901
00006709_000.png,0,1024,0,1024
00006712_001.png,136,955,0,1010
00006714_001.png,218,846,81,709
00006731_002.png,109,955,27,873
00006732_000.png,109,955,109,682
00006736_007.png,109,955,109,737
00006738_003.png,109,846,136,791
00006738_004.png,191,901,136,791
00006739_003.png,81,901,163,819
00006741_011.png,191,901,191,846
00006744_001.png,163,873,54,791
00006753_001.png,163,873,54,764
00006758_003.png,0,1024,0,1024
00006763_005.png,163,846,109,791
00006763_006.png,191,901,163,846
00006763_008.png,136,955,109,764
00006763_011.png,245,901,0,791
00006763_012.png,218,928,163,873
00006763_013.png,273,955,81,655
00006763_015.png,163,873,81,791
00006769_007.png,136,955,81,873
00006781_000.png,109,901,136,901
00006783_000.png,191,1010,136,1010
00006785_001.png,0,1024,0,1024
00006789_000.png,27,901,136,764
00006792_001.png,109,983,109,1010
00006792_002.png,0,1024,0,1024
00006797_002.png,54,928,163,873
00006804_002.png,136,873,136,846
00006806_001.png,54,873,81,764
00006808_013.png,191,955,218,955
00006808_025.png,0,1024,0,1024
00006808_026.png,245,983,27,709
00006808_028.png,218,955,27,709
00006808_033.png,136,846,27,709
00006817_000.png,109,819,27,928
00006818_006.png,136,928,136,819
00006818_008.png,0,1024,0,1024
00006821_002.png,81,983,27,846
00006821_003.png,27,955,27,873
00006822_001.png,81,873,109,873
00006835_005.png,81,901,81,846
00006835_007.png,54,873,81,791
00006841_009.png,136,955,27,873
00006850_013.png,136,873,27,901
00006850_015.png,0,1024,0,1024
00006851_001.png,109,928,81,873
00006851_009.png,54,955,81,873
00006851_010.png,81,983,81,901
00006851_012.png,0,1024,0,1024
00006857_000.png,54,846,81,901
00006868_009.png,109,928,163,1024
00006868_013.png,136,955,54,901
00006868_014.png,109,873,109,819
00006868_015.png,109,955,191,928
00006868_016.png,136,955,136,901
00006868_017.png,81,901,136,873
00006868_018.png,81,928,109,819
00006875_002.png,273,928,0,1010
00006875_029.png,109,791,27,819
00006876_002.png,54,983,81,791
00006878_000.png,163,873,54,846
00006881_003.png,81,955,81,873
00006881_004.png,136,846,54,983
00006881_006.png,0,1024,0,1024
00006881_007.png,136,846,0,846
00006881_008.png,191,928,0,846
00006881_009.png,163,873,0,791
00006888_000.png,81,955,218,928
00006904_000.png,218,819,245,901
00006904_015.png,0,1024,0,1024
00006912_008.png,109,846,54,901
00006926_012.png,0,1024,0,1024
00006926_018.png,54,928,27,709
00006926_019.png,0,1024,0,1024
00006926_020.png,136,1010,54,846
00006938_006.png,54,901,54,819
00006943_000.png,81,873,109,709
00006948_003.png,218,955,136,1010
00006948_008.png,136,873,109,1010
00006948_022.png,81,846,81,983
00006948_024.png,0,1024,0,1024
00006950_002.png,109,928,163,873
00006952_000.png,81,873,27,955
00006952_012.png,0,1024,0,1024
00006953_004.png,0,1024,0,1024
00006960_000.png,27,901,163,928
00006960_012.png,218,1010,0,846
00006960_019.png,109,846,0,955
00006962_003.png,81,928,81,873
00006964_001.png,81,901,27,928
00006964_003.png,109,955,81,1024
00006964_011.png,109,928,54,901
00006973_000.png,163,955,136,873
00006973_004.png,0,1024,0,1024
00006973_007.png,0,1024,0,1024
00006981_003.png,81,955,81,955
00006981_007.png,81,928,109,928
00006985_004.png,109,928,81,983
00006991_010.png,136,1010,109,955
00006993_008.png,136,928,109,764
00006996_001.png,54,846,245,1024
00006996_004.png,109,901,54,846
00006996_006.png,136,955,81,873
00007006_004.png,27,983,109,819
00007007_004.png,191,873,136,955
00007008_001.png,109,901,81,1010
00007009_002.png,136,901,81,901
00007012_001.png,109,901,27,737
00007013_000.png,81,983,81,955
00007018_013.png,54,901,27,983
00007018_025.png,81,901,163,846
00007018_031.png,163,1010,0,791
00007018_043.png,54,901,81,955
00007018_050.png,54,846,81,791
00007018_061.png,54,901,136,901
00007019_001.png,109,928,81,901
00007033_000.png,136,846,54,873
00007034_009.png,27,901,81,819
00007034_010.png,54,819,0,764
00007034_013.png,27,928,54,819
00007034_018.png,0,928,81,846
00007034_025.png,81,846,27,901
00007034_045.png,81,819,81,983
00007034_050.png,109,819,109,901
00007034_054.png,27,737,0,737
00007034_058.png,136,819,27,873
00007034_066.png,109,846,136,1010
00007034_074.png,163,928,54,928
00007034_075.png,0,1024,0,1024
00007034_076.png,0,1024,0,1024
00007046_006.png,136,873,136,928
00007046_007.png,163,901,109,791
00007046_008.png,136,873,109,791
00007046_013.png,109,928,109,764
00007048_002.png,54,928,109,791
00007050_000.png,109,983,81,955
00007053_005.png,163,928,81,737
00007056_004.png,136,955,81,901
00007056_005.png,81,901,163,955
00007056_007.png,81,873,109,873
00007056_008.png,109,928,136,846
00007056_009.png,81,873,109,846
00007056_010.png,136,928,54,764
00007056_011.png,27,955,81,901
00007056_012.png,109,928,109,819
00007060_005.png,54,955,109,955
00007076_002.png,0,1024,0,1024
00007076_019.png,163,846,0,983
00007076_026.png,218,846,109,846
00007078_002.png,109,955,27,791
00007090_002.png,0,1024,0,1024
00007093_013.png,109,928,54,846
00007093_016.png,0,1024,0,1024
00007109_008.png,163,955,163,901
00007109_013.png,54,791,27,819
00007109_028.png,27,1010,81,764
00007109_030.png,109,901,136,791
00007109_032.png,81,1024,81,709
00007113_002.png,0,1024,0,1024
00007120_009.png,191,846,163,873
00007120_013.png,81,764,81,846
00007121_001.png,0,1024,0,1024
00007124_007.png,109,901,163,791
00007125_001.png,191,846,54,901
00007126_009.png,136,901,81,764
00007129_000.png,109,983,136,901
00007133_000.png,136,901,54,764
00007133_005.png,109,846,54,737
00007134_000.png,54,1024,54,901
00007138_000.png,81,873,0,819
00007143_000.png,54,955,27,955
00007145_001.png,136,846,54,846
00007151_000.png,136,955,109,764
00007151_001.png,81,928,81,682
00007151_002.png,136,955,109,764
00007152_009.png,191,983,27,737
00007154_001.png,54,901,81,819
00007156_000.png,0,1024,0,1024
00007157_028.png,245,873,163,983
00007169_001.png,81,901,136,819
00007172_002.png,163,873,81,873
00007173_000.png,0,1024,0,1024
00007185_019.png,0,1024,0,1024
00007185_025.png,191,873,109,846
00007188_008.png,136,791,109,819
00007193_003.png,54,928,109,709
00007195_001.png,245,928,54,819
00007195_002.png,136,846,81,873
00007195_004.png,81,955,54,709
00007202_000.png,136,873,109,873
00007205_009.png,27,955,0,628
00007210_000.png,109,901,109,901
00007212_002.png,109,901,109,928
00007218_003.png,109,846,81,846
00007223_003.png,54,955,136,846
00007223_006.png,191,873,54,737
00007225_002.png,27,846,81,764
00007227_002.png,136,928,109,846
00007230_002.png,0,1024,0,1024
00007232_000.png,27,983,109,791
00007239_009.png,136,928,54,928
00007244_002.png,136,873,163,737
00007245_002.png,0,1024,0,1024
00007247_001.png,81,846,136,873
00007250_000.png,54,901,109,901
00007257_000.png,54,1024,81,737
00007262_000.png,136,901,81,901
00007274_000.png,81,955,136,928
00007274_007.png,191,928,109,1024
00007285_003.png,54,901,0,873
00007286_006.png,81,901,163,983
00007286_014.png,136,955,81,1024
00007296_000.png,109,901,109,955
00007305_000.png,0,1024,0,1024
00007313_001.png,81,983,27,955
00007317_000.png,81,983,27,955
00007317_016.png,81,928,136,928
00007321_006.png,136,955,136,955
00007322_013.png,0,1024,0,1024
00007322_032.png,0,1024,0,1024
00007328_002.png,81,819,109,846
00007328_004.png,54,846,27,846
00007332_001.png,191,901,109,819
00007335_000.png,136,901,27,846
00007338_000.png,54,1010,273,955
00007339_000.png,136,901,27,955
00007339_008.png,163,928,81,846
00007340_014.png,109,983,81,846
00007351_000.png,109,955,81,791
00007352_015.png,0,1024,0,1024
00007354_014.png,136,983,54,901
00007354_021.png,81,928,163,1024
00007355_007.png,191,819,81,901
00007356_002.png,81,873,81,764
00007360_000.png,0,1024,0,1024
00007361_000.png,54,928,109,764
00007364_000.png,0,1024,0,1024
00007380_001.png,81,955,163,819
00007381_000.png,54,983,54,901
00007394_000.png,109,928,0,955
00007405_007.png,81,983,0,737
00007405_009.png,273,1024,54,709
00007405_014.png,81,955,27,846
00007406_004.png,0,1024,0,1024
00007411_002.png,54,846,81,928
00007411_003.png,81,791,109,928
00007411_005.png,81,901,27,901
00007416_002.png,136,846,27,955
00007417_005.png,27,846,27,791
00007418_003.png,0,1024,0,1024
00007420_001.png,54,983,81,764
00007420_003.png,54,1024,54,846
00007428_002.png,81,928,109,791
00007430_001.png,218,1010,0,819
00007431_002.png,0,1024,0,1024
00007434_000.png,54,846,109,764
00007439_003.png,163,819,81,928
00007442_006.png,191,901,109,846
00007444_004.png,109,983,136,901
00007450_001.png,109,928,27,901
00007451_011.png,0,1024,0,1024
00007453_000.png,81,901,54,955
00007454_001.png,0,1024,0,1024
00007459_001.png,136,928,54,791
00007471_005.png,136,983,109,764
00007472_000.png,0,1024,0,1024
00007482_001.png,0,1024,0,1024
00007482_003.png,136,955,27,901
00007482_021.png,136,901,109,955
00007487_000.png,109,901,27,901
00007491_000.png,27,928,0,819
00007498_001.png,136,928,81,901
00007501_003.png,163,791,136,901
00007506_001.png,163,928,81,955
00007506_006.png,0,1024,0,1024
00007514_008.png,0,901,0,901
00007515_001.png,163,873,191,901
00007516_001.png,191,846,27,901
00007520_001.png,81,928,327,846
00007520_002.png,136,764,54,709
00007526_010.png,81,873,136,928
00007526_012.png,27,901,27,873
00007526_023.png,109,983,191,983
00007531_000.png,0,928,136,819
00007534_033.png,81,928,0,928
00007540_000.png,163,873,136,928
00007550_000.png,163,873,136,983
00007551_008.png,163,846,81,901
00007551_014.png,163,901,109,928
00007557_011.png,0,1024,0,1024
00007557_012.png,109,955,54,901
00007557_013.png,54,901,81,846
00007557_014.png,54,901,0,819
00007558_005.png,218,873,109,628
00007558_014.png,109,901,0,600
00007560_000.png,0,1024,0,1024
00007562_001.png,109,901,136,846
00007565_006.png,163,819,27,819
00007565_008.png,136,791,81,901
00007572_000.png,81,901,163,764
00007572_002.png,163,955,27,764
00007574_000.png,54,901,0,983
00007576_014.png,218,955,81,846
00007576_019.png,109,846,27,791
00007576_033.png,0,1024,0,1024
00007576_047.png,163,873,81,901
00007585_000.png,54,901,0,709
00007587_000.png,0,1024,0,1024
00007589_002.png,136,955,27,928
00007597_000.png,54,928,81,928
00007597_002.png,136,873,81,955
00007601_000.png,136,1010,54,791
00007603_000.png,109,846,0,928
00007606_001.png,0,1024,0,1024
00007613_000.png,163,873,109,846
00007618_007.png,0,1024,0,1024
00007620_003.png,191,901,54,901
00007620_013.png,191,901,109,846
00007620_019.png,163,955,27,955
00007620_020.png,136,901,81,928
00007620_022.png,136,955,81,764
00007621_002.png,54,955,0,846
00007621_003.png,109,983,0,791
00007623_000.png,109,928,81,1010
00007624_003.png,81,901,27,955
00007624_051.png,0,1024,0,1024
00007624_052.png,109,901,81,873
00007641_001.png,54,901,136,791
00007656_001.png,81,928,81,983
00007658_001.png,109,873,109,873
00007660_008.png,163,873,54,791
00007668_008.png,0,1024,0,1024
00007670_001.png,163,846,0,873
00007670_002.png,191,846,27,928
00007670_003.png,191,846,109,928
00007670_004.png,136,873,54,928
00007670_005.png,0,1024,0,1024
00007670_007.png,191,901,27,791
00007670_008.png,218,901,27,791
00007670_009.png,81,873,0,846
00007670_013.png,163,983,27,764
00007670_014.png,191,928,54,846
00007670_015.png,191,873,27,955
00007670_017.png,136,873,54,819
00007670_018.png,163,791,54,846
00007670_020.png,163,846,0,709
00007670_029.png,109,791,81,873
00007670_030.png,0,1024,0,1024
00007670_034.png,0,1024,0,1024
00007670_035.png,0,1024,0,1024
00007670_037.png,218,901,0,764
00007670_041.png,0,1024,0,1024
00007670_042.png,0,1024,0,1024
00007672_002.png,0,901,109,983
00007675_000.png,27,901,27,737
00007676_001.png,191,901,27,955
00007676_002.png,191,928,81,1010
00007676_003.png,163,928,81,1024
00007676_004.png,109,873,27,1024
00007676_006.png,109,846,27,928
00007676_007.png,191,928,54,1010
00007676_008.png,81,983,109,928
00007676_009.png,54,983,0,737
00007676_010.png,136,873,27,1024
00007676_011.png,81,1010,81,955
00007676_012.png,136,873,81,1024
00007676_013.png,163,901,27,1010
00007676_014.png,0,1024,0,1024
00007676_015.png,0,1024,0,1024
00007676_016.png,27,928,54,955
00007677_000.png,27,983,27,873
00007678_000.png,54,873,109,791
00007679_009.png,0,1024,0,1024
00007683_001.png,0,1024,0,1024
00007683_003.png,0,1024,0,1024
00007684_001.png,109,928,109,928
00007684_002.png,109,901,218,1024
00007700_001.png,136,873,109,983
00007700_002.png,27,928,109,873
00007700_003.png,0,1024,0,1024
00007700_005.png,27,928,81,873
00007702_000.png,191,901,109,901
00007703_001.png,109,901,27,873
00007713_002.png,163,873,109,928
00007716_003.png,27,928,109,846
00007716_008.png,0,1024,0,1024
00007717_000.png,54,846,0,983
00007726_003.png,81,873,0,846
00007728_009.png,0,737,54,1024
00007728_011.png,218,1010,136,1024
00007729_002.png,0,1024,0,1024
00007729_003.png,136,901,0,709
00007730_000.png,54,873,54,928
00007730_002.png,81,901,54,955
00007731_004.png,54,983,163,791
00007732_001.png,81,928,109,819
00007734_001.png,136,901,54,1010
00007735_008.png,218,1010,54,1024
00007735_029.png,109,928,136,846
00007736_000.png,54,928,0,901
00007745_002.png,109,846,81,819
00007752_000.png,109,955,109,983
00007752_002.png,0,1024,0,1024
00007757_001.png,81,901,27,819
00007765_004.png,163,928,0,1024
00007766_000.png,27,901,54,928
00007767_002.png,81,901,136,1024
00007770_000.png,163,819,163,819
00007787_003.png,0,928,81,873
00007787_004.png,81,873,54,983
00007790_000.png,54,983,0,901
00007792_000.png,0,1024,0,1024
00007793_003.png,136,819,109,983
00007800_000.png,54,928,136,955
00007804_002.png,81,928,136,846
00007810_003.png,136,928,136,901
00007810_007.png,54,873,109,873
00007830_001.png,0,1024,0,1024
00007830_002.png,0,1024,0,1024
00007830_003.png,0,1024,0,1024
00007830_004.png,0,1024,0,1024
00007830_005.png,0,1024,0,1024
00007830_007.png,0,1024,0,1024
00007830_008.png,0,1024,0,1024
00007830_010.png,0,1024,0,1024
00007845_000.png,0,1024,0,1024
00007845_001.png,191,901,54,901
00007848_000.png,54,955,109,791
00007850_000.png,81,928,0,846
00007857_015.png,109,846,109,791
00007860_000.png,27,873,0,737
00007861_000.png,109,901,81,901
00007862_000.png,163,873,81,819
00007862_010.png,109,901,0,873
00007865_000.png,163,873,54,846
00007865_001.png,218,928,0,901
00007867_000.png,81,983,136,928
00007868_001.png,191,928,54,901
00007886_013.png,54,928,136,764
00007896_006.png,109,983,54,819
00007896_009.png,109,983,109,873
00007909_000.png,0,1024,0,1024
00007916_004.png,0,1024,0,1024
00007916_007.png,136,955,109,846
00007917_000.png,109,819,163,1010
00007917_001.png,163,901,81,928
00007917_006.png,0,1024,0,1024
00007918_000.png,109,901,136,901
00007918_001.png,27,955,81,709
00007919_000.png,0,928,54,983
00007920_001.png,191,955,191,901
00007922_002.png,0,1024,0,1024
00007930_002.png,81,928,54,764
00007932_002.png,0,1024,0,1024
00007932_010.png,81,983,0,983
00007941_000.png,109,846,81,928
00007943_006.png,81,928,27,846
00007944_005.png,0,1024,0,1024
00007946_002.png,0,1024,0,1024
00007949_007.png,109,819,81,819
00007950_000.png,54,955,27,928
00007953_002.png,163,901,81,873
00007958_001.png,54,1010,109,873
00007973_000.png,0,1024,0,1024
00007978_000.png,163,873,136,1024
00007990_003.png,245,928,109,764
00007991_000.png,163,928,136,791
00008004_003.png,136,955,109,873
00008004_008.png,136,928,109,873
00008005_001.png,109,901,81,709
00008008_012.png,109,873,27,901
00008008_015.png,109,873,81,955
00008008_016.png,109,846,54,928
00008008_021.png,136,901,54,983
00008008_029.png,136,901,109,983
00008008_032.png,109,955,109,928
00008008_033.png,54,955,0,983
00008008_041.png,109,955,81,901
00008008_042.png,163,873,136,873
00008008_043.png,81,955,81,901
00008008_047.png,81,955,27,846
00008008_051.png,54,928,54,846
00008008_056.png,54,955,109,901
00008008_060.png,136,901,109,955
00008008_061.png,136,928,27,928
00008009_001.png,81,955,27,928
00008009_014.png,27,955,54,846
00008009_015.png,109,873,54,928
00008009_016.png,109,873,54,928
00008009_017.png,163,928,54,928
00008009_025.png,109,873,0,928
00008009_026.png,109,928,0,901
00008009_029.png,81,873,0,955
00008009_038.png,191,955,54,1024
00008009_043.png,54,846,54,1024
00008010_000.png,109,901,27,791
00008013_006.png,136,1024,136,819
00008023_001.png,81,873,27,1024
00008023_005.png,81,873,54,928
00008026_000.png,27,901,54,682
00008027_001.png,109,983,109,1024
00008031_000.png,163,846,81,819
00008034_000.png,27,928,81,764
00008034_002.png,81,901,81,955
00008036_002.png,0,1024,0,1024
00008037_000.png,0,1024,0,1024
00008038_001.png,81,928,136,737
00008039_001.png,54,846,27,901
00008039_005.png,81,873,0,955
00008042_005.png,0,873,163,928
00008042_010.png,109,873,136,955
00008043_002.png,109,928,54,928
00008049_000.png,0,1024,0,1024
00008051_000.png,81,955,218,846
00008051_009.png,54,1010,81,846
00008051_011.png,0,1024,0,1024
00008051_045.png,0,1024,0,1024
00008051_046.png,0,1024,0,1024
00008051_048.png,0,1024,0,1024
00008053_001.png,109,928,163,901
00008056_003.png,109,955,0,983
00008056_008.png,81,873,109,928
00008064_005.png,54,928,109,1010
00008066_000.png,109,819,81,873
00008067_004.png,163,928,27,628
00008074_000.png,109,955,54,682
00008078_000.png,54,983,163,873
00008081_016.png,27,928,27,1010
00008095_007.png,109,846,81,709
00008107_002.png,0,1024,0,1024
00008114_000.png,27,901,109,1024
00008121_000.png,27,928,27,846
00008122_014.png,54,846,109,846
00008131_000.png,54,983,163,873
00008136_000.png,81,901,27,901
00008137_000.png,81,901,136,928
00008138_000.png,109,873,27,983
00008146_000.png,109,928,109,764
00008147_012.png,218,873,163,791
00008147_013.png,136,1010,163,764
00008155_000.png,81,901,81,873
00008159_000.png,300,901,191,764
00008164_001.png,163,928,81,791
00008168_001.png,54,928,81,928
00008168_002.png,0,1024,0,1024
00008168_003.png,0,1024,0,1024
00008168_009.png,0,1024,0,1024
00008168_013.png,163,873,0,928
00008170_000.png,54,983,27,764
00008173_000.png,54,901,109,873
00008175_002.png,109,873,81,819
00008180_005.png,109,873,136,791
00008181_000.png,136,928,54,928
00008183_001.png,273,928,0,955
00008185_004.png,54,928,27,901
00008191_001.png,54,955,54,764
00008196_000.png,81,928,109,791
00008197_000.png,136,873,54,983
00008207_000.png,54,901,109,955
00008216_002.png,163,901,27,901
00008220_001.png,136,983,27,737
00008229_001.png,136,928,54,791
00008230_002.png,0,1010,81,901
00008230_004.png,27,955,54,791
00008230_005.png,109,819,0,846
00008230_007.png,27,928,81,846
00008230_008.png,163,928,54,846
00008230_009.png,0,1024,0,1024
00008230_011.png,81,901,136,819
00008230_012.png,27,928,81,791
00008230_014.png,0,1024,0,1024
00008230_015.png,0,901,27,764
00008230_017.png,54,955,54,791
00008230_018.png,109,846,54,955
00008230_019.png,27,928,54,791
00008230_020.png,81,846,27,901
00008230_027.png,0,1024,0,1024
00008232_008.png,163,901,163,846
00008232_009.png,109,901,54,737
00008232_010.png,81,846,109,846
00008232_012.png,0,1024,0,1024
00008232_014.png,109,928,27,682
00008232_016.png,0,1024,0,1024
00008234_000.png,0,983,163,901
00008237_001.png,27,928,136,764
00008239_000.png,0,1024,0,1024
00008244_000.png,54,846,109,983
00008245_000.png,136,955,0,846
00008251_003.png,0,1024,0,1024
00008251_017.png,109,955,109,764
00008257_002.png,191,791,81,901
00008259_000.png,81,846,54,1024
00008268_000.png,54,873,109,846
00008269_000.png,109,873,81,819
00008269_002.png,163,791,27,819
00008270_010.png,109,955,81,901
00008273_005.png,81,846,109,819
00008275_001.png,163,901,109,873
00008275_004.png,109,955,81,764
00008286_000.png,27,928,27,737
00008291_008.png,109,873,0,764
00008291_018.png,0,1024,0,1024
00008295_004.png,0,1024,0,1024
00008295_016.png,0,1024,0,1024
00008295_020.png,0,901,81,873
00008295_021.png,0,1024,0,1024
00008295_022.png,0,1024,0,1024
00008295_026.png,136,819,81,928
00008295_040.png,0,1024,0,1024
00008295_041.png,191,901,81,819
00008296_000.png,0,901,81,819
00008297_001.png,245,819,245,901
00008297_003.png,54,901,163,737
00008297_015.png,0,1024,0,1024
00008299_002.png,109,873,218,791
00008304_000.png,163,901,54,764
00008304_002.png,0,901,109,764
00008304_006.png,191,901,109,791
00008310_000.png,136,928,109,1024
00008311_000.png,54,955,81,819
00008312_003.png,163,901,109,709
00008325_000.png,54,901,54,791
00008333_001.png,54,983,0,928
00008339_007.png,0,1024,0,1024
00008341_004.png,54,901,109,737
00008342_009.png,245,901,191,1010
00008342_012.png,136,846,81,819
00008342_013.png,218,846,109,846
00008342_015.png,163,873,54,791
00008342_016.png,81,764,109,791
00008342_020.png,0,1024,0,1024
00008347_001.png,0,928,81,819
00008348_002.png,54,928,81,737
00008354_000.png,0,1024,0,1024
00008356_000.png,136,873,109,846
00008362_003.png,81,819,109,846
00008362_028.png,0,1024,0,1024
00008370_000.png,136,928,81,1024
00008376_000.png,0,1024,0,1024
00008379_000.png,109,873,54,901
00008381_001.png,218,1024,81,819
00008383_005.png,136,873,81,791
00008387_000.png,163,983,54,764
00008387_005.png,0,1024,0,1024
00008387_013.png,109,955,27,682
00008387_018.png,54,928,81,846
00008394_004.png,109,873,81,819
00008395_004.png,54,901,191,901
00008397_010.png,0,1024,0,1024
00008397_012.png,0,1024,0,1024
00008401_004.png,0,1024,0,1024
00008402_001.png,0,1024,0,1024
00008402_005.png,0,1024,0,1024
00008402_008.png,245,901,54,819
00008412_000.png,191,955,136,655
00008418_000.png,81,901,54,709
00008422_000.png,54,983,27,791
00008431_000.png,109,901,136,846
00008433_007.png,163,1010,109,791
00008435_004.png,136,901,191,901
00008439_000.png,27,901,81,955
